year day hr minute sec pos_gse_x pos_gse_y pos_gse_z 
2019 48 15 27 25.056 1.4073e+06 1.8978e+05 -1.2264e+05
2019 48 15 28 28.992 1.4073e+06 1.8978e+05 -1.2264e+05
2019 48 15 29 33.014 1.4073e+06 1.8979e+05 -1.2264e+05
2019 48 15 30 37.037 1.4073e+06 1.8979e+05 -1.2264e+05
2019 48 15 31 41.059 1.4073e+06 1.8980e+05 -1.2265e+05
2019 48 15 32 44.995 1.4073e+06 1.8980e+05 -1.2265e+05
2019 48 15 33 49.018 1.4073e+06 1.8981e+05 -1.2265e+05
2019 48 15 34 53.040 1.4073e+06 1.8981e+05 -1.2265e+05
2019 48 15 35 56.976 1.4073e+06 1.8981e+05 -1.2265e+05
2019 48 15 37 0.998 1.4073e+06 1.8982e+05 -1.2266e+05
2019 48 15 38 5.021 1.4073e+06 1.8982e+05 -1.2266e+05
2019 48 15 39 9.043 1.4073e+06 1.8983e+05 -1.2266e+05
2019 48 15 40 12.979 1.4073e+06 1.8983e+05 -1.2266e+05
2019 48 15 41 17.002 1.4073e+06 1.8983e+05 -1.2266e+05
2019 48 15 42 21.024 1.4073e+06 1.8984e+05 -1.2267e+05
2019 48 15 43 25.046 1.4073e+06 1.8984e+05 -1.2267e+05
2019 48 15 44 28.982 1.4073e+06 1.8985e+05 -1.2267e+05
2019 48 15 45 33.005 1.4073e+06 1.8985e+05 -1.2267e+05
2019 48 15 46 37.027 1.4073e+06 1.8986e+05 -1.2267e+05
2019 48 15 47 41.050 1.4073e+06 1.8986e+05 -1.2268e+05
2019 48 15 48 44.986 1.4073e+06 1.8986e+05 -1.2268e+05
2019 48 15 49 49.008 1.4073e+06 1.8987e+05 -1.2268e+05
2019 48 15 50 53.030 1.4073e+06 1.8987e+05 -1.2268e+05
2019 48 15 51 57.053 1.4073e+06 1.8988e+05 -1.2268e+05
2019 48 15 53 0.989 1.4073e+06 1.8988e+05 -1.2269e+05
2019 48 15 54 5.011 1.4073e+06 1.8989e+05 -1.2269e+05
2019 48 15 55 9.034 1.4073e+06 1.8989e+05 -1.2269e+05
2019 48 15 56 13.056 1.4074e+06 1.8989e+05 -1.2269e+05
2019 48 15 57 16.992 1.4074e+06 1.8990e+05 -1.2269e+05
2019 48 15 58 21.014 1.4074e+06 1.8990e+05 -1.2270e+05
2019 48 15 59 25.037 1.4074e+06 1.8991e+05 -1.2270e+05
2019 48 16 0 28.973 1.4074e+06 1.8991e+05 -1.2270e+05
2019 48 16 1 32.995 1.4074e+06 1.8992e+05 -1.2270e+05
2019 48 16 2 37.018 1.4074e+06 1.8992e+05 -1.2270e+05
2019 48 16 3 41.040 1.4074e+06 1.8992e+05 -1.2271e+05
2019 48 16 4 44.976 1.4074e+06 1.8993e+05 -1.2271e+05
2019 48 16 5 48.998 1.4074e+06 1.8993e+05 -1.2271e+05
2019 48 16 6 53.021 1.4074e+06 1.8994e+05 -1.2271e+05
2019 48 16 7 57.043 1.4074e+06 1.8994e+05 -1.2271e+05
2019 48 16 9 0.979 1.4074e+06 1.8995e+05 -1.2272e+05
2019 48 16 10 5.002 1.4074e+06 1.8995e+05 -1.2272e+05
2019 48 16 11 9.024 1.4074e+06 1.8995e+05 -1.2272e+05
2019 48 16 12 13.046 1.4074e+06 1.8996e+05 -1.2272e+05
2019 48 16 13 16.982 1.4074e+06 1.8996e+05 -1.2272e+05
2019 48 16 14 21.005 1.4074e+06 1.8997e+05 -1.2273e+05
2019 48 16 15 25.027 1.4074e+06 1.8997e+05 -1.2273e+05
2019 48 16 16 29.050 1.4074e+06 1.8997e+05 -1.2273e+05
2019 48 16 17 32.986 1.4074e+06 1.8998e+05 -1.2273e+05
2019 48 16 18 37.008 1.4074e+06 1.8998e+05 -1.2273e+05
2019 48 16 19 41.030 1.4074e+06 1.8999e+05 -1.2274e+05
2019 48 16 20 45.053 1.4074e+06 1.8999e+05 -1.2274e+05
2019 48 16 21 48.989 1.4074e+06 1.9000e+05 -1.2274e+05
2019 48 16 22 53.011 1.4074e+06 1.9000e+05 -1.2274e+05
2019 48 16 23 57.034 1.4074e+06 1.9000e+05 -1.2274e+05
2019 48 16 25 1.056 1.4074e+06 1.9001e+05 -1.2275e+05
2019 48 16 26 4.992 1.4074e+06 1.9001e+05 -1.2275e+05
2019 48 16 27 9.014 1.4074e+06 1.9002e+05 -1.2275e+05
2019 48 16 28 13.037 1.4074e+06 1.9002e+05 -1.2275e+05
2019 48 16 29 16.973 1.4074e+06 1.9003e+05 -1.2275e+05
2019 48 16 30 20.995 1.4074e+06 1.9003e+05 -1.2276e+05
2019 48 16 31 25.018 1.4074e+06 1.9003e+05 -1.2276e+05
2019 48 16 32 29.040 1.4074e+06 1.9004e+05 -1.2276e+05
2019 48 16 33 32.976 1.4074e+06 1.9004e+05 -1.2276e+05
2019 48 16 34 36.998 1.4074e+06 1.9005e+05 -1.2276e+05
2019 48 16 35 41.021 1.4074e+06 1.9005e+05 -1.2277e+05
2019 48 16 36 45.043 1.4074e+06 1.9005e+05 -1.2277e+05
2019 48 16 37 48.979 1.4074e+06 1.9006e+05 -1.2277e+05
2019 48 16 38 53.002 1.4074e+06 1.9006e+05 -1.2277e+05
2019 48 16 39 57.024 1.4074e+06 1.9007e+05 -1.2277e+05
2019 48 16 41 1.046 1.4074e+06 1.9007e+05 -1.2278e+05
2019 48 16 42 4.982 1.4074e+06 1.9007e+05 -1.2278e+05
2019 48 16 43 9.005 1.4074e+06 1.9008e+05 -1.2278e+05
2019 48 16 44 13.027 1.4074e+06 1.9008e+05 -1.2278e+05
2019 48 16 45 17.050 1.4074e+06 1.9009e+05 -1.2278e+05
2019 48 16 46 20.986 1.4074e+06 1.9009e+05 -1.2278e+05
2019 48 16 47 25.008 1.4074e+06 1.9009e+05 -1.2279e+05
2019 48 16 48 29.030 1.4074e+06 1.9010e+05 -1.2279e+05
2019 48 16 49 33.053 1.4074e+06 1.9010e+05 -1.2279e+05
2019 48 16 50 36.989 1.4074e+06 1.9011e+05 -1.2279e+05
2019 48 16 51 41.011 1.4074e+06 1.9011e+05 -1.2279e+05
2019 48 16 52 45.034 1.4074e+06 1.9011e+05 -1.2280e+05
2019 48 16 53 49.056 1.4074e+06 1.9012e+05 -1.2280e+05
2019 48 16 54 52.992 1.4074e+06 1.9012e+05 -1.2280e+05
2019 48 16 55 57.014 1.4074e+06 1.9013e+05 -1.2280e+05
2019 48 16 57 1.037 1.4074e+06 1.9013e+05 -1.2280e+05
2019 48 16 58 4.973 1.4074e+06 1.9013e+05 -1.2281e+05
2019 48 16 59 8.995 1.4074e+06 1.9014e+05 -1.2281e+05
2019 48 17 0 13.018 1.4074e+06 1.9014e+05 -1.2281e+05
2019 48 17 1 17.040 1.4074e+06 1.9015e+05 -1.2281e+05
2019 48 17 2 20.976 1.4074e+06 1.9015e+05 -1.2281e+05
2019 48 17 3 24.998 1.4074e+06 1.9015e+05 -1.2282e+05
2019 48 17 4 29.021 1.4074e+06 1.9016e+05 -1.2282e+05
2019 48 17 5 33.043 1.4074e+06 1.9016e+05 -1.2282e+05
2019 48 17 6 36.979 1.4074e+06 1.9017e+05 -1.2282e+05
2019 48 17 7 41.002 1.4074e+06 1.9017e+05 -1.2282e+05
2019 48 17 8 45.024 1.4074e+06 1.9017e+05 -1.2282e+05
2019 48 17 9 49.046 1.4074e+06 1.9018e+05 -1.2283e+05
2019 48 17 10 52.982 1.4074e+06 1.9018e+05 -1.2283e+05
2019 48 17 11 57.005 1.4074e+06 1.9019e+05 -1.2283e+05
2019 48 17 13 1.027 1.4074e+06 1.9019e+05 -1.2283e+05
2019 48 17 14 5.050 1.4074e+06 1.9019e+05 -1.2283e+05
2019 48 17 15 8.986 1.4074e+06 1.9020e+05 -1.2284e+05
2019 48 17 16 13.008 1.4074e+06 1.9020e+05 -1.2284e+05
2019 48 17 17 17.030 1.4074e+06 1.9021e+05 -1.2284e+05
2019 48 17 18 21.053 1.4074e+06 1.9021e+05 -1.2284e+05
2019 48 17 19 24.989 1.4074e+06 1.9021e+05 -1.2284e+05
2019 48 17 20 29.011 1.4074e+06 1.9022e+05 -1.2285e+05
2019 48 17 21 33.034 1.4074e+06 1.9022e+05 -1.2285e+05
2019 48 17 22 37.056 1.4074e+06 1.9023e+05 -1.2285e+05
2019 48 17 23 40.992 1.4074e+06 1.9023e+05 -1.2285e+05
2019 48 17 24 45.014 1.4074e+06 1.9023e+05 -1.2285e+05
2019 48 17 25 49.037 1.4075e+06 1.9024e+05 -1.2286e+05
2019 48 17 26 52.973 1.4075e+06 1.9024e+05 -1.2286e+05
2019 48 17 27 56.995 1.4075e+06 1.9025e+05 -1.2286e+05
2019 48 17 29 1.018 1.4075e+06 1.9025e+05 -1.2286e+05
2019 48 17 30 5.040 1.4075e+06 1.9025e+05 -1.2286e+05
2019 48 17 31 8.976 1.4075e+06 1.9026e+05 -1.2286e+05
2019 48 17 32 12.998 1.4075e+06 1.9026e+05 -1.2287e+05
2019 48 17 33 17.021 1.4075e+06 1.9027e+05 -1.2287e+05
2019 48 17 34 21.043 1.4075e+06 1.9027e+05 -1.2287e+05
2019 48 17 35 24.979 1.4075e+06 1.9027e+05 -1.2287e+05
2019 48 17 36 29.002 1.4075e+06 1.9028e+05 -1.2287e+05
2019 48 17 37 33.024 1.4075e+06 1.9028e+05 -1.2288e+05
2019 48 17 38 37.046 1.4075e+06 1.9029e+05 -1.2288e+05
2019 48 17 39 40.982 1.4075e+06 1.9029e+05 -1.2288e+05
2019 48 17 40 45.005 1.4075e+06 1.9029e+05 -1.2288e+05
2019 48 17 41 49.027 1.4075e+06 1.9030e+05 -1.2288e+05
2019 48 17 42 53.050 1.4075e+06 1.9030e+05 -1.2289e+05
2019 48 17 43 56.986 1.4075e+06 1.9031e+05 -1.2289e+05
2019 48 17 45 1.008 1.4075e+06 1.9031e+05 -1.2289e+05
2019 48 17 46 5.030 1.4075e+06 1.9031e+05 -1.2289e+05
2019 48 17 47 9.053 1.4075e+06 1.9032e+05 -1.2289e+05
2019 48 17 48 12.989 1.4075e+06 1.9032e+05 -1.2290e+05
2019 48 17 49 17.011 1.4075e+06 1.9033e+05 -1.2290e+05
2019 48 17 50 21.034 1.4075e+06 1.9033e+05 -1.2290e+05
2019 48 17 51 25.056 1.4075e+06 1.9033e+05 -1.2290e+05
2019 48 17 52 28.992 1.4075e+06 1.9034e+05 -1.2290e+05
2019 48 17 53 33.014 1.4075e+06 1.9034e+05 -1.2290e+05
2019 48 17 54 37.037 1.4075e+06 1.9035e+05 -1.2291e+05
2019 48 17 55 41.059 1.4075e+06 1.9035e+05 -1.2291e+05
2019 48 17 56 44.995 1.4075e+06 1.9035e+05 -1.2291e+05
2019 48 17 57 49.018 1.4075e+06 1.9036e+05 -1.2291e+05
2019 48 17 58 53.040 1.4075e+06 1.9036e+05 -1.2291e+05
2019 48 17 59 56.976 1.4075e+06 1.9037e+05 -1.2292e+05
2019 48 18 1 0.998 1.4075e+06 1.9037e+05 -1.2292e+05
2019 48 18 2 5.021 1.4075e+06 1.9037e+05 -1.2292e+05
2019 48 18 3 9.043 1.4075e+06 1.9038e+05 -1.2292e+05
2019 48 18 4 12.979 1.4075e+06 1.9038e+05 -1.2292e+05
2019 48 18 5 17.002 1.4075e+06 1.9039e+05 -1.2293e+05
2019 48 18 6 21.024 1.4075e+06 1.9039e+05 -1.2293e+05
2019 48 18 7 25.046 1.4075e+06 1.9039e+05 -1.2293e+05
2019 48 18 8 28.982 1.4075e+06 1.9040e+05 -1.2293e+05
2019 48 18 9 33.005 1.4075e+06 1.9040e+05 -1.2293e+05
2019 48 18 10 37.027 1.4075e+06 1.9041e+05 -1.2293e+05
2019 48 18 11 41.050 1.4075e+06 1.9041e+05 -1.2294e+05
2019 48 18 12 44.986 1.4075e+06 1.9041e+05 -1.2294e+05
2019 48 18 13 49.008 1.4075e+06 1.9042e+05 -1.2294e+05
2019 48 18 14 53.030 1.4075e+06 1.9042e+05 -1.2294e+05
2019 48 18 15 57.053 1.4075e+06 1.9043e+05 -1.2294e+05
2019 48 18 17 0.989 1.4075e+06 1.9043e+05 -1.2295e+05
2019 48 18 18 5.011 1.4075e+06 1.9043e+05 -1.2295e+05
2019 48 18 19 9.034 1.4075e+06 1.9044e+05 -1.2295e+05
2019 48 18 20 13.056 1.4075e+06 1.9044e+05 -1.2295e+05
2019 48 18 21 16.992 1.4075e+06 1.9045e+05 -1.2295e+05
2019 48 18 22 21.014 1.4075e+06 1.9045e+05 -1.2296e+05
2019 48 18 23 25.037 1.4075e+06 1.9045e+05 -1.2296e+05
2019 48 18 24 28.973 1.4075e+06 1.9046e+05 -1.2296e+05
2019 48 18 25 32.995 1.4075e+06 1.9046e+05 -1.2296e+05
2019 48 18 26 37.018 1.4075e+06 1.9047e+05 -1.2296e+05
2019 48 18 27 41.040 1.4075e+06 1.9047e+05 -1.2297e+05
2019 48 18 28 44.976 1.4075e+06 1.9047e+05 -1.2297e+05
2019 48 18 29 48.998 1.4075e+06 1.9048e+05 -1.2297e+05
2019 48 18 30 53.021 1.4075e+06 1.9048e+05 -1.2297e+05
2019 48 18 31 57.043 1.4075e+06 1.9048e+05 -1.2297e+05
2019 48 18 33 0.979 1.4075e+06 1.9049e+05 -1.2297e+05
2019 48 18 34 5.002 1.4075e+06 1.9049e+05 -1.2298e+05
2019 48 18 35 9.024 1.4075e+06 1.9050e+05 -1.2298e+05
2019 48 18 36 13.046 1.4075e+06 1.9050e+05 -1.2298e+05
2019 48 18 37 16.982 1.4075e+06 1.9050e+05 -1.2298e+05
2019 48 18 38 21.005 1.4075e+06 1.9051e+05 -1.2298e+05
2019 48 18 39 25.027 1.4075e+06 1.9051e+05 -1.2299e+05
2019 48 18 40 29.050 1.4075e+06 1.9052e+05 -1.2299e+05
2019 48 18 41 32.986 1.4075e+06 1.9052e+05 -1.2299e+05
2019 48 18 42 37.008 1.4075e+06 1.9052e+05 -1.2299e+05
2019 48 18 43 41.030 1.4075e+06 1.9053e+05 -1.2299e+05
2019 48 18 44 45.053 1.4075e+06 1.9053e+05 -1.2300e+05
2019 48 18 45 48.989 1.4075e+06 1.9054e+05 -1.2300e+05
2019 48 18 46 53.011 1.4075e+06 1.9054e+05 -1.2300e+05
2019 48 18 47 57.034 1.4075e+06 1.9054e+05 -1.2300e+05
2019 48 18 49 1.056 1.4076e+06 1.9055e+05 -1.2300e+05
2019 48 18 50 4.992 1.4076e+06 1.9055e+05 -1.2301e+05
2019 48 18 51 9.014 1.4076e+06 1.9056e+05 -1.2301e+05
2019 48 18 52 13.037 1.4076e+06 1.9056e+05 -1.2301e+05
2019 48 18 53 16.973 1.4076e+06 1.9056e+05 -1.2301e+05
2019 48 18 54 20.995 1.4076e+06 1.9057e+05 -1.2301e+05
2019 48 18 55 25.018 1.4076e+06 1.9057e+05 -1.2301e+05
2019 48 18 56 29.040 1.4076e+06 1.9058e+05 -1.2302e+05
2019 48 18 57 32.976 1.4076e+06 1.9058e+05 -1.2302e+05
2019 48 18 58 36.998 1.4076e+06 1.9058e+05 -1.2302e+05
2019 48 18 59 41.021 1.4076e+06 1.9059e+05 -1.2302e+05
2019 48 19 0 45.043 1.4076e+06 1.9059e+05 -1.2302e+05
2019 48 19 1 48.979 1.4076e+06 1.9060e+05 -1.2303e+05
2019 48 19 2 53.002 1.4076e+06 1.9060e+05 -1.2303e+05
2019 48 19 3 57.024 1.4076e+06 1.9060e+05 -1.2303e+05
2019 48 19 5 1.046 1.4076e+06 1.9061e+05 -1.2303e+05
2019 48 19 6 4.982 1.4076e+06 1.9061e+05 -1.2303e+05
2019 48 19 7 9.005 1.4076e+06 1.9062e+05 -1.2304e+05
2019 48 19 8 13.027 1.4076e+06 1.9062e+05 -1.2304e+05
2019 48 19 9 17.050 1.4076e+06 1.9062e+05 -1.2304e+05
2019 48 19 10 20.986 1.4076e+06 1.9063e+05 -1.2304e+05
2019 48 19 11 25.008 1.4076e+06 1.9063e+05 -1.2304e+05
2019 48 19 12 29.030 1.4076e+06 1.9064e+05 -1.2305e+05
2019 48 19 13 33.053 1.4076e+06 1.9064e+05 -1.2305e+05
2019 48 19 14 36.989 1.4076e+06 1.9064e+05 -1.2305e+05
2019 48 19 15 41.011 1.4076e+06 1.9065e+05 -1.2305e+05
2019 48 19 16 45.034 1.4076e+06 1.9065e+05 -1.2305e+05
2019 48 19 17 49.056 1.4076e+06 1.9066e+05 -1.2305e+05
2019 48 19 18 52.992 1.4076e+06 1.9066e+05 -1.2306e+05
2019 48 19 19 57.014 1.4076e+06 1.9066e+05 -1.2306e+05
2019 48 19 21 1.037 1.4076e+06 1.9067e+05 -1.2306e+05
2019 48 19 22 4.973 1.4076e+06 1.9067e+05 -1.2306e+05
2019 48 19 23 8.995 1.4076e+06 1.9068e+05 -1.2306e+05
2019 48 19 24 13.018 1.4076e+06 1.9068e+05 -1.2307e+05
2019 48 19 25 17.040 1.4076e+06 1.9068e+05 -1.2307e+05
2019 48 19 26 20.976 1.4076e+06 1.9069e+05 -1.2307e+05
2019 48 19 27 24.998 1.4076e+06 1.9069e+05 -1.2307e+05
2019 48 19 28 29.021 1.4076e+06 1.9070e+05 -1.2307e+05
2019 48 19 29 33.043 1.4076e+06 1.9070e+05 -1.2308e+05
2019 48 19 30 36.979 1.4076e+06 1.9070e+05 -1.2308e+05
2019 48 19 31 41.002 1.4076e+06 1.9071e+05 -1.2308e+05
2019 48 19 32 45.024 1.4076e+06 1.9071e+05 -1.2308e+05
2019 48 19 33 49.046 1.4076e+06 1.9072e+05 -1.2308e+05
2019 48 19 34 52.982 1.4076e+06 1.9072e+05 -1.2308e+05
2019 48 19 35 57.005 1.4076e+06 1.9072e+05 -1.2309e+05
2019 48 19 37 1.027 1.4076e+06 1.9073e+05 -1.2309e+05
2019 48 19 38 5.050 1.4076e+06 1.9073e+05 -1.2309e+05
2019 48 19 39 8.986 1.4076e+06 1.9074e+05 -1.2309e+05
2019 48 19 40 13.008 1.4076e+06 1.9074e+05 -1.2309e+05
2019 48 19 41 17.030 1.4076e+06 1.9074e+05 -1.2310e+05
2019 48 19 42 21.053 1.4076e+06 1.9075e+05 -1.2310e+05
2019 48 19 43 24.989 1.4076e+06 1.9075e+05 -1.2310e+05
2019 48 19 44 29.011 1.4076e+06 1.9076e+05 -1.2310e+05
2019 48 19 45 33.034 1.4076e+06 1.9076e+05 -1.2310e+05
2019 48 19 46 37.056 1.4076e+06 1.9076e+05 -1.2311e+05
2019 48 19 47 40.992 1.4076e+06 1.9077e+05 -1.2311e+05
2019 48 19 48 45.014 1.4076e+06 1.9077e+05 -1.2311e+05
2019 48 19 49 49.037 1.4076e+06 1.9078e+05 -1.2311e+05
2019 48 19 50 53.059 1.4076e+06 1.9078e+05 -1.2311e+05
2019 48 19 51 56.995 1.4076e+06 1.9078e+05 -1.2312e+05
2019 48 19 53 1.018 1.4076e+06 1.9079e+05 -1.2312e+05
2019 48 19 54 5.040 1.4076e+06 1.9079e+05 -1.2312e+05
2019 48 19 55 8.976 1.4076e+06 1.9080e+05 -1.2312e+05
2019 48 19 56 12.998 1.4076e+06 1.9080e+05 -1.2312e+05
2019 48 19 57 17.021 1.4076e+06 1.9080e+05 -1.2312e+05
2019 48 19 58 21.043 1.4076e+06 1.9081e+05 -1.2313e+05
2019 48 19 59 24.979 1.4076e+06 1.9081e+05 -1.2313e+05
2019 48 20 0 29.002 1.4076e+06 1.9082e+05 -1.2313e+05
2019 48 20 1 33.024 1.4076e+06 1.9082e+05 -1.2313e+05
2019 48 20 2 37.046 1.4076e+06 1.9082e+05 -1.2313e+05
2019 48 20 3 40.982 1.4076e+06 1.9083e+05 -1.2314e+05
2019 48 20 4 45.005 1.4076e+06 1.9083e+05 -1.2314e+05
2019 48 20 5 49.027 1.4076e+06 1.9084e+05 -1.2314e+05
2019 48 20 6 53.050 1.4076e+06 1.9084e+05 -1.2314e+05
2019 48 20 7 56.986 1.4076e+06 1.9084e+05 -1.2314e+05
2019 48 20 9 1.008 1.4076e+06 1.9085e+05 -1.2315e+05
2019 48 20 10 5.030 1.4076e+06 1.9085e+05 -1.2315e+05
2019 48 20 11 9.053 1.4076e+06 1.9086e+05 -1.2315e+05
2019 48 20 12 12.989 1.4077e+06 1.9086e+05 -1.2315e+05
2019 48 20 13 17.011 1.4077e+06 1.9086e+05 -1.2315e+05
2019 48 20 14 21.034 1.4077e+06 1.9087e+05 -1.2316e+05
2019 48 20 15 25.056 1.4077e+06 1.9087e+05 -1.2316e+05
2019 48 20 16 28.992 1.4077e+06 1.9088e+05 -1.2316e+05
2019 48 20 17 33.014 1.4077e+06 1.9088e+05 -1.2316e+05
2019 48 20 18 37.037 1.4077e+06 1.9088e+05 -1.2316e+05
2019 48 20 19 41.059 1.4077e+06 1.9089e+05 -1.2316e+05
2019 48 20 20 44.995 1.4077e+06 1.9089e+05 -1.2317e+05
2019 48 20 21 49.018 1.4077e+06 1.9090e+05 -1.2317e+05
2019 48 20 22 53.040 1.4077e+06 1.9090e+05 -1.2317e+05
2019 48 20 23 56.976 1.4077e+06 1.9090e+05 -1.2317e+05
2019 48 20 25 0.998 1.4077e+06 1.9091e+05 -1.2317e+05
2019 48 20 26 5.021 1.4077e+06 1.9091e+05 -1.2318e+05
2019 48 20 27 9.043 1.4077e+06 1.9091e+05 -1.2318e+05
2019 48 20 28 12.979 1.4077e+06 1.9092e+05 -1.2318e+05
2019 48 20 29 17.002 1.4077e+06 1.9092e+05 -1.2318e+05
2019 48 20 30 21.024 1.4077e+06 1.9093e+05 -1.2318e+05
2019 48 20 31 25.046 1.4077e+06 1.9093e+05 -1.2319e+05
2019 48 20 32 28.982 1.4077e+06 1.9093e+05 -1.2319e+05
2019 48 20 33 33.005 1.4077e+06 1.9094e+05 -1.2319e+05
2019 48 20 34 37.027 1.4077e+06 1.9094e+05 -1.2319e+05
2019 48 20 35 41.050 1.4077e+06 1.9095e+05 -1.2319e+05
2019 48 20 36 44.986 1.4077e+06 1.9095e+05 -1.2320e+05
2019 48 20 37 49.008 1.4077e+06 1.9095e+05 -1.2320e+05
2019 48 20 38 53.030 1.4077e+06 1.9096e+05 -1.2320e+05
2019 48 20 39 57.053 1.4077e+06 1.9096e+05 -1.2320e+05
2019 48 20 41 0.989 1.4077e+06 1.9097e+05 -1.2320e+05
2019 48 20 42 5.011 1.4077e+06 1.9097e+05 -1.2320e+05
2019 48 20 43 9.034 1.4077e+06 1.9097e+05 -1.2321e+05
2019 48 20 44 13.056 1.4077e+06 1.9098e+05 -1.2321e+05
2019 48 20 45 16.992 1.4077e+06 1.9098e+05 -1.2321e+05
2019 48 20 46 21.014 1.4077e+06 1.9099e+05 -1.2321e+05
2019 48 20 47 25.037 1.4077e+06 1.9099e+05 -1.2321e+05
2019 48 20 48 29.059 1.4077e+06 1.9099e+05 -1.2322e+05
2019 48 20 49 32.995 1.4077e+06 1.9100e+05 -1.2322e+05
2019 48 20 50 37.018 1.4077e+06 1.9100e+05 -1.2322e+05
2019 48 20 51 41.040 1.4077e+06 1.9101e+05 -1.2322e+05
2019 48 20 52 44.976 1.4077e+06 1.9101e+05 -1.2322e+05
2019 48 20 53 48.998 1.4077e+06 1.9101e+05 -1.2323e+05
2019 48 20 54 53.021 1.4077e+06 1.9102e+05 -1.2323e+05
2019 48 20 55 57.043 1.4077e+06 1.9102e+05 -1.2323e+05
2019 48 20 57 0.979 1.4077e+06 1.9103e+05 -1.2323e+05
2019 48 20 58 5.002 1.4077e+06 1.9103e+05 -1.2323e+05
2019 48 20 59 9.024 1.4077e+06 1.9103e+05 -1.2323e+05
2019 48 21 0 13.046 1.4077e+06 1.9104e+05 -1.2324e+05
2019 48 21 1 16.982 1.4077e+06 1.9104e+05 -1.2324e+05
2019 48 21 2 21.005 1.4077e+06 1.9105e+05 -1.2324e+05
2019 48 21 3 25.027 1.4077e+06 1.9105e+05 -1.2324e+05
2019 48 21 4 29.050 1.4077e+06 1.9105e+05 -1.2324e+05
2019 48 21 5 32.986 1.4077e+06 1.9106e+05 -1.2325e+05
2019 48 21 6 37.008 1.4077e+06 1.9106e+05 -1.2325e+05
2019 48 21 7 41.030 1.4077e+06 1.9107e+05 -1.2325e+05
2019 48 21 8 45.053 1.4077e+06 1.9107e+05 -1.2325e+05
2019 48 21 9 48.989 1.4077e+06 1.9107e+05 -1.2325e+05
2019 48 21 10 53.011 1.4077e+06 1.9108e+05 -1.2326e+05
2019 48 21 11 57.034 1.4077e+06 1.9108e+05 -1.2326e+05
2019 48 21 13 1.056 1.4077e+06 1.9109e+05 -1.2326e+05
2019 48 21 14 4.992 1.4077e+06 1.9109e+05 -1.2326e+05
2019 48 21 15 9.014 1.4077e+06 1.9109e+05 -1.2326e+05
2019 48 21 16 13.037 1.4077e+06 1.9110e+05 -1.2327e+05
2019 48 21 17 16.973 1.4077e+06 1.9110e+05 -1.2327e+05
2019 48 21 18 20.995 1.4077e+06 1.9111e+05 -1.2327e+05
2019 48 21 19 25.018 1.4077e+06 1.9111e+05 -1.2327e+05
2019 48 21 20 29.040 1.4077e+06 1.9111e+05 -1.2327e+05
2019 48 21 21 32.976 1.4077e+06 1.9112e+05 -1.2327e+05
2019 48 21 22 36.998 1.4077e+06 1.9112e+05 -1.2328e+05
2019 48 21 23 41.021 1.4077e+06 1.9113e+05 -1.2328e+05
2019 48 21 24 45.043 1.4077e+06 1.9113e+05 -1.2328e+05
2019 48 21 25 48.979 1.4077e+06 1.9113e+05 -1.2328e+05
2019 48 21 26 53.002 1.4077e+06 1.9114e+05 -1.2328e+05
2019 48 21 27 57.024 1.4077e+06 1.9114e+05 -1.2329e+05
2019 48 21 29 1.046 1.4077e+06 1.9115e+05 -1.2329e+05
2019 48 21 30 4.982 1.4077e+06 1.9115e+05 -1.2329e+05
2019 48 21 31 9.005 1.4077e+06 1.9115e+05 -1.2329e+05
2019 48 21 32 13.027 1.4077e+06 1.9116e+05 -1.2329e+05
2019 48 21 33 17.050 1.4077e+06 1.9116e+05 -1.2330e+05
2019 48 21 34 20.986 1.4077e+06 1.9117e+05 -1.2330e+05
2019 48 21 35 25.008 1.4077e+06 1.9117e+05 -1.2330e+05
2019 48 21 36 29.030 1.4078e+06 1.9117e+05 -1.2330e+05
2019 48 21 37 33.053 1.4078e+06 1.9118e+05 -1.2330e+05
2019 48 21 38 36.989 1.4078e+06 1.9118e+05 -1.2331e+05
2019 48 21 39 41.011 1.4078e+06 1.9119e+05 -1.2331e+05
2019 48 21 40 45.034 1.4078e+06 1.9119e+05 -1.2331e+05
2019 48 21 41 49.056 1.4078e+06 1.9119e+05 -1.2331e+05
2019 48 21 42 52.992 1.4078e+06 1.9120e+05 -1.2331e+05
2019 48 21 43 57.014 1.4078e+06 1.9120e+05 -1.2331e+05
2019 48 21 45 1.037 1.4078e+06 1.9121e+05 -1.2332e+05
2019 48 21 46 4.973 1.4078e+06 1.9121e+05 -1.2332e+05
2019 48 21 47 8.995 1.4078e+06 1.9121e+05 -1.2332e+05
2019 48 21 48 13.018 1.4078e+06 1.9122e+05 -1.2332e+05
2019 48 21 49 17.040 1.4078e+06 1.9122e+05 -1.2332e+05
2019 48 21 50 20.976 1.4078e+06 1.9123e+05 -1.2333e+05
2019 48 21 51 24.998 1.4078e+06 1.9123e+05 -1.2333e+05
2019 48 21 52 29.021 1.4078e+06 1.9123e+05 -1.2333e+05
2019 48 21 53 33.043 1.4078e+06 1.9124e+05 -1.2333e+05
2019 48 21 54 36.979 1.4078e+06 1.9124e+05 -1.2333e+05
2019 48 21 55 41.002 1.4078e+06 1.9125e+05 -1.2334e+05
2019 48 21 56 45.024 1.4078e+06 1.9125e+05 -1.2334e+05
2019 48 21 57 49.046 1.4078e+06 1.9125e+05 -1.2334e+05
